ID;N_VICTIMAS;FECHA;AAAA;MM;DD;HORA;TIPO_DE_CALLE;Calle;Altura;Cruce;cruce_r;Dirección Normalizada;COMUNA;longitud;latitud;PARTICIPANTES;VICTIMA;ACUSADO
2020-0065;1;2020-12-05;2020;12;5;16:00:00;GRAL PAZ;PAZ, GRAL. AV.;;GOYENECHE, ROBERTO PARQUE AV.;True;PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.;12;-58.49332664;-34.54836855;MOTO-AUTO;MOTO;AUTO
2020-0066;1;2020-12-07;2020;12;7;04:30:00;AUTOPISTA;AUTOPISTA PERITO MORENO;;;False;AUTOPISTA PERITO MORENO (ALTURA ESTACION DE TREN VILLA LURO);10;-58.50178784;-34.63593897;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2020-0067;1;2020-12-11;2020;12;11;22:00:00;AVENIDA;SAENZ AV.;;BEAZLEY;True;SAENZ AV. y BEAZLEY;4;-58.41657793;-34.65476216;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0068;1;2020-12-12;2020;12;12;20:30:00;AVENIDA;DEL LIBERTADOR AV.;;AUSTRIA;True;DEL LIBERTADOR AV. y AUSTRIA;2;-58.39731474;-34.58307887;MOTO-AUTO;MOTO;AUTO
2020-0069;1;2020-12-15;2020;12;15;05:20:00;AVENIDA;INDEPENDENCIA AV.;;SAENZ PE?A, LUIS, PRES.;True;INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.;1;-58.38746381;-34.61790839;MOTO-PASAJEROS;MOTO;PASAJEROS
2020-0070;1;2020-12-17;2020;12;17;15:35:00;AVENIDA;CALLAO AV.;;LAS HERAS, GENERAL;True;CALLAO AV. y LAS HERAS, GENERAL;2;-58.39189441;-34.59176378;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0071;1;2020-12-17;2020;12;17;23:00:00;AVENIDA;SAN PEDRITO AV.;;DIRECTORIO AV.;True;SAN PEDRITO AV. y DIRECTORIO AV.;7;-58.46749188;-34.63551751;PEATON-AUTO;PEATON;AUTO
2020-0072;1;2020-12-19;2020;12;19;03:30:00;AVENIDA;JUJUY AV.;;CALVO, CARLOS;True;JUJUY AV. y CALVO, CARLOS;3;-58.40280471;-34.62113271;BICICLETA-AUTO;BICICLETA;AUTO
2020-0073;1;2020-12-20;2020;12;20;07:40:00;AVENIDA;27 DE FEBRERO AV.;;ESCALADA AV.;True;27 DE FEBRERO AV. y ESCALADA AV.;8;-58.44451316;-34.68475866;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2020-0074;1;2020-12-20;2020;12;20;21:00:00;AVENIDA;BOGOTA;;NAZCA AV.;True;BOGOTA y NAZCA AV.;7;-58.47110424;-34.62742408;AUTO-AUTO;AUTO;AUTO
2020-0075;1;2020-12-23;2020;12;23;14:00:00;AVENIDA;CORRIENTES AV.;;9 DE JULIO AV.;True;CORRIENTES AV. y 9 DE JULIO AV.;1;-58.38220928;-34.60373898;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0076;1;2020-12-24;2020;12;24;12:30:00;AVENIDA;ALVAREZ JONTE AV.;;CHIVILCOY;True;ALVAREZ JONTE AV. y CHIVILCOY;10;-58.49794468;-34.61565025;AUTO-PASAJEROS;AUTO;PASAJEROS
2020-0077;2;2020-12-25;2020;12;25;06:40:00;AVENIDA;SAN MARTIN AV.;;PUNTA ARENAS;True;SAN MARTIN AV. y PUNTA ARENAS;15;-58.47220945;-34.60111373;MOTO-AUTO;MOTO;AUTO
2020-0078;1;2020-12-25;2020;12;25;05:50:00;CALLE;BARCO CENTENERA DEL;1118.0;;False;BARCO CENTENERA DEL 1118;7;-58.43706741;-34.63217813;BICICLETA-PASAJEROS;BICICLETA;PASAJEROS
2020-0079;1;2020-12-27;2020;12;27;04:15:00;GRAL PAZ;PAZ, GRAL. AV.;;GOYENECHE, ROBERTO PARQUE AV.;True;PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.;12;-58.49332664;-34.54836855;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2021-0001;1;2021-01-06;2021;1;6;18:00:00;AUTOPISTA;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI;;;False;AU FRONDIZI KM. 3;1;-58.37960727;-34.62622851;MOTO-AUTO;MOTO;AUTO
2021-0002;1;2021-01-07;2021;1;7;10:20:00;AVENIDA;CASTRO, EMILIO AV.;;MURGUIONDO;True;CASTRO, EMILIO AV. y MURGUIONDO;9;-58.51061062;-34.64972472;MOTO-CARGAS;MOTO;CARGAS
2021-0003;1;2021-01-10;2021;1;10;07:40:00;AUTOPISTA;AUTOPISTA 25 DE MAYO;;;False;AUTOPISTA 25 DE MAYO KM. 3.7;7;-58.43052224;-34.62941648;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2021-0004;1;2021-01-11;2021;1;11;09:12:18;AVENIDA;CASEROS AV.;;GUARANI;True;CASEROS AV. y GUARANI;5;-58.41455544;-34.63866836;PEATON-CARGAS;PEATON;CARGAS
2021-0005;1;2021-01-11;2021;1;11;21:30:00;AVENIDA;PERON, EVA AV.;3800.0;;False;PERON, EVA AV. 3800;9;-58.46774439;-34.64730145;PEATON-AUTO;PEATON;AUTO
2021-0006;1;2021-01-12;2021;1;12;21:00:00;AUTOPISTA;AUTOPISTA ARTURO ILLIA;;SARMIENTO AV.;True;AUTOPISTA ARTURO ILLIA y SARMIENTO AV.;14;-58.40786274;-34.56726817;MOTO-CARGAS;MOTO;CARGAS
2021-0007;1;2021-01-18;2021;1;18;10:00:00;AVENIDA;DE LOS CONSTITUYENTES AV.;;GIRIBONE;True;DE LOS CONSTITUYENTES AV. y GIRIBONE;15;-58.48744301;-34.58622275;MOTO-MOTO;MOTO;MOTO
2021-0008;1;2021-01-22;2021;1;22;23:30:00;AVENIDA;SAENZ AV.;;RABANAL, FRANCISCO, INTENDENTE AV.;True;SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.;4;-58.41657793;-34.65476216;PEATON-PASAJEROS;PEATON;PASAJEROS
2021-0009;1;2021-01-23;2021;1;23;05:30:00;AVENIDA;PAYSANDU;;GAONA AV.;True;PAYSANDU y GAONA AV.;6;-58.45351111;-34.61134937;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2021-0010;1;2021-01-23;2021;1;23;08:00:00;GRAL PAZ;PAZ, GRAL. AV.;;BALBIN, RICARDO, DR. AV.;True;PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.;12;-58.5007381;-34.5497951;MOTO-AUTO;MOTO;AUTO
2021-0011;1;2021-01-27;2021;1;27;01:04:26;AVENIDA;SANTA FE AV.;1675.0;;False;SANTA FE AV. 1675;2;-58.39144148;-34.59564871;PEATON-AUTO;PEATON;AUTO
2021-0012;1;2021-01-29;2021;1;29;20:07:22;AUTOPISTA;DELLEPIANE, LUIS, TTE. GRAL.;;GUAMINI;True;DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI;8;-58.48191128;-34.68385968;PEATON-AUTO;PEATON;AUTO
2021-0013;1;2021-01-31;2021;1;31;06:10:00;AVENIDA;FALCON, RAMON L.,CNEL.;;OLIVERA AV.;True;FALCON, RAMON L.,CNEL. y OLIVERA AV.;10;-58.48727942;-34.63652467;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2021-0014;1;2021-02-02;2021;2;2;00:50:00;AVENIDA;SAN MARTIN AV.;;NOGOYA;True;SAN MARTIN AV. y NOGOYA;15;-58.48328708;-34.59779521;PEATON-AUTO;PEATON;AUTO
2021-0015;1;2021-02-06;2021;2;6;03:05:00;AVENIDA;SAN MARTIN AV.;;TINOGASTA;True;SAN MARTIN AV. y TINOGASTA;15;-58.49018543;-34.5972499;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
